YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201503,1417942,566023,1,1.48,"SSE","HOLDEN",38.7,-93.99,3842000,9359400
201503,1417942,566024,1,3.24,"E","MAGNOLIA",38.65,-93.86,3839000,9351600
201503,1417942,566025,1,1.08,"W","COLUMBUS",38.85,-93.9,3851000,9354000
201503,1417942,566026,1,1.48,"NNE","PITTSVILLE",38.85,-93.99,3851000,9359400
201503,1417942,566027,1,.29,"WNW","HIGGINSVILLE JCT ARP",39.0017,-93.735,39102,9344100
201503,1417942,566028,1,0,"N","LEETON",38.58,-93.7,3834800,9342000
201503,1417942,566029,1,.87,"SE","WAVERLY",39.21,-93.52,3912600,9331200
201503,1417942,566030,1,.54,"E","KNOB NOSTER",38.77,-93.56,3846200,9333600
201503,1417942,566031,1,.88,"SE","LA MONTE",38.77,-93.42,3846200,9325200
201503,1417942,566032,1,.69,"N","HUGHESVILLE",38.84,-93.3,3850400,9318000
201503,1417943,566033,1,.87,"SE","ATCHISON",39.56,-95.12,3933600,957200
201503,1417955,566671,1,1.51,"SSE","GONZALES",29.48,-97.46,2928800,9727600
201503,1417955,566671,2,2.96,"S","GONZALES",29.4578,-97.4614,2927468,9727684
201503,1417955,566671,3,3.04,"SE","GONZALES",29.4638,-97.4412,2927828,9726472
201503,1417955,566671,4,1.92,"WSW","SATURN",29.515,-97.4068,2930900,9724408
201503,1417955,566671,5,2.46,"WSW","SATURN",29.5221,-97.4199,2931326,9725194
201503,1417955,566682,1,2.05,"WNW","CESTOHOWA",29.0311,-97.9814,291866,9758884
201503,1417955,566682,2,.28,"SE","POWELEKVILLE",29.0469,-97.9469,292814,9756814
201503,1417955,566682,3,3.51,"NNW","RUNGE",28.9244,-97.7284,2855464,9743704
201503,1417955,566682,4,3.83,"WNW","RUNGE",28.8917,-97.7618,2853502,9745708
201503,1417955,566686,1,3.09,"WSW","ALUM",29.29,-98,2917400,9800
201503,1417955,566686,2,3.17,"W","ALUM",29.293,-98.002,2917580,98120
201503,1417955,566686,3,3.51,"WSW","ALUM",29.2898,-98.0071,2917388,98426
201503,1417955,566686,4,3.41,"WSW","ALUM",29.2874,-98.0047,2917244,98282
201503,1417955,566688,1,1.48,"SSE","POTH",29.0604,-98.0903,293624,985418
201503,1417955,566688,2,2.51,"SSE","POTH",29.0454,-98.0874,292724,985244
201503,1417955,566688,3,2.59,"S","POTH",29.0431,-98.0922,292586,985532
201503,1417955,566688,4,1.71,"S","POTH",29.0556,-98.0956,293336,985736
201503,1417958,566838,1,0,"N","FRANKVILLE",31.65,-88.15,3139000,889000
201503,1417959,566839,1,0,"N","WAYNESBORO",31.67,-88.65,3140200,8839000
201503,1417961,566882,1,.91,"NE","COBBTOWN",32.21,-82.12,3212600,827200
201503,1417961,566883,1,4.93,"SW","HUGHLAND",31.98,-82.11,3158800,826600
201503,1417961,566884,1,2.38,"SSW","HUGHLAND",32,-82.07,3200,824200
201503,1417961,566885,1,4.9,"ESE","BAYVIEW",31.68,-81.65,3140800,8139000
201503,1417961,566886,1,8.96,"SE","BAYVIEW",31.62,-81.61,3137200,8136600
201503,1417963,567076,1,3.56,"E","JEFF",34.8125,-86.6579,3448750,8639474
201503,1417963,567076,2,3.59,"E","JEFF",34.8105,-86.6578,3448630,8639468
201503,1417963,567076,3,3.48,"E","JEFF",34.8103,-86.6599,3448618,8639594
201503,1417963,567076,4,3.44,"E","JEFF",34.8125,-86.66,3448750,8639600
201503,1417965,567492,1,.29,"NE","PERRIS",33.7834,-117.227,3347004,11713620
201503,1417965,567507,1,2.18,"E","SILVERADO",33.7474,-117.5921,3344844,11735526
201503,1417965,567507,2,2.22,"E","SILVERADO",33.7441,-117.5921,3344646,11735526
201503,1417965,567507,3,2.58,"E","SILVERADO",33.744,-117.5856,3344640,11735136
201503,1417965,567507,4,2.74,"E","SILVERADO",33.7429,-117.5831,3344574,11734986
201503,1417965,567507,5,2.81,"E","SILVERADO",33.7448,-117.5815,3344688,11734890
201503,1417965,567507,6,2.92,"E","SILVERADO",33.75,-117.5791,3345000,11734746
201503,1417965,567507,7,2.78,"E","SILVERADO",33.7506,-117.5816,3345036,11734896
201503,1417965,567764,1,1.07,"S","HUNTINGTON BEACH",33.6546,-118.0018,3339276,118108
201503,1417965,567764,2,.37,"N","BOULEVARD GARDENS",33.6754,-117.9789,3340524,11758734
201503,1417995,567558,1,2.42,"W","HOLUB",34.8442,-90.9421,3450652,9056526
201503,1417995,567558,2,2.06,"SSW","THOMASVILLE",34.7236,-90.9366,3443416,9056196
201502,1417122,554913,3,1.61,"NNW","CAMBRIAN PARK",37.2927,-121.9368,3717562,12156208
201502,1417122,554913,4,1.67,"NNW","CAMBRIAN PARK",37.2933,-121.9381,3717598,12156286
201502,1417122,554914,1,.63,"NNW","CUPERTINO",37.338,-122.0355,3720280,1222130
201502,1417122,554914,2,.4,"SSE","CUPERTINO",37.3244,-122.0286,3719464,1221716
201502,1417122,554914,3,1.13,"NE","CAMPBELL",37.3123,-121.9565,3718738,12157390
201502,1417122,554914,4,1.81,"NNW","CAMPBELL",37.3254,-121.9781,3719524,12158686
201502,1417122,555099,1,4.18,"NNE","SAN LORENZO",37.257,-122.1248,3715420,1227488
201502,1417122,555099,2,4.14,"NNE","SAN LORENZO",37.2562,-122.1239,3715372,1227434
201502,1417122,555099,3,4.21,"NNE","SAN LORENZO",37.2571,-122.1232,3715426,1227392
201502,1417122,555099,4,4.23,"NNE","SAN LORENZO",37.2576,-122.1236,3715456,1227416
201502,1417122,555100,1,2.32,"WNW","JENNER",38.4668,-123.1571,3828008,1239426
201502,1417122,555100,2,1.69,"WNW","JENNER",38.4614,-123.1476,3827684,1238856
201502,1417122,555118,1,1.38,"N","HAYWARD HIGHLANDS",37.65,-122.03,3739000,1221800
201502,1417122,555119,1,1.29,"ESE","DIABLO",37.76,-121.95,3745600,12157000
201502,1417122,555120,1,.88,"NE","MILL VLY AFS",37.93,-122.59,3755800,12235400
201502,1417122,555121,1,7.41,"E","GORDA",35.85,-121.32,3551000,12119200
201502,1417122,555122,1,8.46,"SSE","LUCIA",36.05,-121.52,363000,12131200
201502,1417122,555123,1,8.37,"N","GORDA",35.99,-121.43,3559400,12125800
201502,1417122,555124,1,0,"N","ANGWIN",38.57,-122.43,3834200,12225800
201502,1417122,555125,1,.88,"SW","ST HELENA",38.49,-122.48,3829400,12228800
201502,1417122,555126,1,1.81,"ESE","HERNANDEZ",36.36,-120.77,3621600,12046200
201502,1417122,555127,1,29.82,"WSW","CRISSY AAF",37.7,-123.001,3742000,12360
201502,1417122,555128,1,0,"N","REDWOOD CITY",37.48,-122.27,3728800,12216200
201502,1417122,555130,1,3.92,"E","HOLY CITY",37.16,-121.9,379600,12154000
201502,1417122,555135,1,6.32,"S","NEW ALMADEN",37.09,-121.8,375400,12148000
201502,1417122,555137,1,5.86,"NE","MISSION SPGS",37.14,-121.97,378400,12158200
201502,1417122,555138,1,6.24,"S","SKAGGS SPGS",38.61,-123.02,3836600,1231200
201502,1417133,555325,1,.26,"WSW","KAHAKULOA",20.9988,-156.5538,2059928,15633228
201502,1417133,555325,2,1.01,"S","HONOKOWAI",20.9554,-156.6812,2057324,15640872
201502,1417137,555407,1,.88,"S","PAIA",20.8873,-156.3794,2053238,15622764
201502,1417137,555407,2,1.59,"NNW","KOALI",20.7023,-156.0361,2042138,1562166
201502,1417138,555418,1,1.06,"SW","HANA",20.7614,-155.9935,2045684,15559610
201502,1417138,555418,2,7.54,"WSW","NUU",20.6001,-156.2922,2036006,15617532
201502,1417138,555420,1,3.74,"ESE","KILAUEA",22.1902,-159.3512,2211412,15921072
201502,1417138,555420,2,1.24,"NNW","WAIMEA KAUAI",21.9865,-159.6877,2159190,15941262
201502,1417138,555424,1,2.4,"WSW","MOKULEIA",21.5657,-158.2141,2133942,15812846
201502,1417138,555424,2,.57,"S","KAMILOIKI",21.3118,-157.6792,2118708,15740752
201502,1417138,555428,1,1.83,"NW","MAUNALOA",21.1516,-157.2363,219096,15714178
201502,1417138,555428,2,1.64,"S","HALAWA VALLEY",21.1465,-156.7529,218790,15645174
201502,1417138,555429,1,7.43,"W","SHIPWRECK BEACH",20.9001,-157.0331,2054006,1571986
201502,1417138,555429,2,3.12,"NE","MANELE HARBOR",20.7781,-156.8422,2046686,15650532
201502,1417138,555430,1,.04,"WNW","LAHAINALUNA",20.9001,-156.6705,2054006,15640230
201502,1417138,555430,2,.94,"N","KAUPO",20.6436,-156.1212,2038616,1567272
201502,1417138,555431,1,3.44,"S","HALAULA",20.1802,-155.7806,2010812,15546836
201502,1417138,555431,2,2.17,"NW","KEALAKEKUA",19.5551,-155.9399,1933306,15556394
201502,1417141,555452,1,.5,"SE","UPOLU AIRPORT",20.2648,-155.8647,2015888,15551882
201502,1417141,555452,2,2.79,"SSE","PAAUHAU",20.0406,-155.4208,202436,15525248
201502,1417141,555453,1,1.65,"N","PAPAIKOU",19.8039,-155.1005,1948234,1556030
201502,1417141,555453,2,3.02,"W","KAPOHO",19.5023,-154.8962,1930138,15453772
201502,1417142,555455,1,1.16,"W","PEARL CITY",21.4026,-157.9978,2124156,15759868
201502,1417142,555455,2,.77,"SE","WOODLAWN",21.3118,-157.7918,2118708,15747508
201502,1417142,555456,1,1.31,"ENE","HALEIWA",21.5892,-158.1022,2135352,1586132
201502,1417142,555456,2,1.17,"SE","PUNALUU",21.586,-157.8897,2135160,15753382
201502,1417142,555457,1,1.65,"ESE","PALAAU STATE PARK",21.1678,-156.9981,2110068,15659886
201502,1417142,555457,2,1.55,"SSE","HALAWA VALLEY",21.15,-156.7392,219000,15644352
201502,1417142,555458,1,1.01,"SSE","HONOKOHAU",21.0077,-156.6115,21462,15636690
201502,1417142,555458,2,.88,"S","HAIKU",20.9074,-156.3219,2054444,15619314
201502,1417142,555459,1,3.55,"NE","PAHALA",19.2334,-155.4387,1914004,15526322
201502,1417142,555459,2,3.09,"SW","NAALEHU",19.0437,-155.6083,192622,15536498
201502,1417142,555460,1,1.32,"S","HONOKOWAI",20.9513,-156.676,2057078,15640560
201502,1417142,555460,2,2.36,"NNW","WAIHEE",20.9628,-156.5305,2057768,15631830
201502,1417155,556130,1,1.5,"NNW","GARDNER",31.27,-92.69,3116200,9241400
201502,1417240,558371,1,3.26,"ESE","MORA",31.4,-82.92,3124000,8255200
201502,1417243,558375,1,2.83,"NNW","FT WHITE",29.96,-82.73,2957600,8243800
201502,1417243,558376,1,.91,"SW","LIVE OAK",30.29,-82.99,3017400,8259400
201502,1417243,558377,1,0,"N","JENNINGS",30.6,-83.1,3036000,836000
201502,1417243,558378,1,1.39,"WNW","DAYVILLE",29.64,-82.4,2938400,8224000
201502,1417279,559950,1,0,"N","EVANSVILLE",37.98,-87.55,3758800,8733000
201502,1417280,559806,1,0,"S","MURRAY",36.62,-88.32,3637200,8819200
201502,1417280,559808,1,0,"N","OWENSBORO",37.77,-87.12,3746200,877200
201502,1417280,559811,1,0,"N","TRENTON",36.72,-87.27,3643200,8716200
201502,1417280,559811,2,0,"N","GUTHRIE",36.65,-87.17,3639000,8710200
201502,1417280,559814,1,0,"N","HOPKINSVILLE",36.85,-87.48,3651000,8728800
201502,1417280,559814,2,0,"N","OAK GROVE",36.67,-87.43,3640200,8725800
201502,1417280,559943,1,.49,"S","PARADISE",37.2629,-86.9801,3715774,8658806
201502,1417280,559943,2,.42,"SSE","PARADISE",37.2646,-86.9765,3715876,8658590
201502,1417280,559943,3,.81,"N","PARADISE",37.2817,-86.9807,3716902,8658842
201502,1417280,559943,4,.8,"NW","PARADISE",37.2794,-86.9885,3716764,8659310
201502,1417281,559803,1,0,"N","SIKESTON",36.88,-89.58,3652800,8934800
201502,1417281,559803,2,0,"N","LAMBERT",37.08,-89.62,374800,8937200
201502,1417293,559391,1,0,"N","COARSEGOLD",37.27,-119.7,3716200,11942000
201502,1417293,559391,2,7,"SSE","COARSEGOLD",37.1764,-119.6513,3710584,11939078
201502,1417300,561160,1,2.81,"NW","SLAYDEN",36.3267,-87.5079,3619602,8730474
201502,1417300,561160,2,1.34,"NW","BELLSBURG",36.2941,-87.2164,3617646,8712984
201502,1417300,561160,3,2.55,"SSW","TENNESSEE CITY",36.0675,-87.5415,364050,8732490
201502,1417300,561160,4,.52,"WSW","EDGEWOOD",36.1763,-87.5381,3610578,8732286
201502,1417300,561161,1,3.49,"S","FT HENRY",36.4303,-88.0087,3625818,88522
201502,1417300,561161,2,2.87,"SW","MODEL",36.6267,-88.0129,3637602,88774
201502,1417300,561161,3,5.39,"NNE","LEGATE",36.6158,-87.6479,3636948,8738874
201502,1417300,561161,4,1.4,"N","THROCKMORTON",36.4499,-87.6254,3626994,8737524
201502,1417300,561162,1,3.48,"SW","BOSTON",35.8106,-87.0687,3548636,874122
201502,1417300,561162,2,.69,"N","BOSTON",35.8599,-87.0289,3551594,871734
201502,1417300,561162,3,.33,"WSW","CALLE",35.8283,-86.8756,3549698,8652536
201502,1417300,561162,4,1.29,"SSW","THOMPSONS STATION",35.7827,-86.9287,3546962,8655722
201502,1417301,560890,1,1.32,"SSE","RINGGOLD",37.1014,-84.6249,376084,8437494
201502,1417301,560890,2,.95,"W","SOMERSET",37.1018,-84.6172,376108,8437032
201502,1417301,560890,3,.79,"WSW","SOMERSET",37.0971,-84.6139,375826,8436834
201502,1417301,560890,4,1.03,"N","WEST SOMERSET",37.0949,-84.6185,375694,8437110
201502,1417301,560891,1,.85,"NNE","YERKES",37.2918,-83.3156,3717508,8318936
201502,1417301,560891,2,.53,"SSE","DUNRAVEN",37.2935,-83.2951,3717610,8317706
201502,1417301,560891,3,.45,"ENE","BUSY",37.2827,-83.2926,3716962,8317556
201502,1417301,560891,4,.26,"ENE","YERKES",37.2818,-83.3159,3716908,8318954
201502,1417301,560892,1,1.17,"NNW","OWSLEY",37.5148,-82.6105,3730888,8236630
201502,1417301,560892,2,.68,"SE","BROAD BOTTOM",37.5227,-82.5916,3731362,8235496
201502,1417301,560892,3,.95,"SSW","COAL RUN",37.5066,-82.5739,3730396,8234434
201502,1417301,560892,4,.22,"NNE","OWSLEY",37.5031,-82.599,3730186,8235940
201502,1417301,560893,1,3,"W","PRESTONSBURG",37.67,-82.8349,3740200,8250094
201502,1417301,560893,2,2.29,"E","BONANZA",37.6943,-82.8287,3741658,8249722
201502,1417301,560893,3,1.71,"NW","CLIFF",37.6952,-82.8046,3741712,8248276
201502,1417301,560893,4,.36,"WNW","WEST PRESTONSBURG",37.6716,-82.8064,3740296,8248384
201502,1417301,560894,1,.48,"WNW","PRESTONSBURG",37.6719,-82.7885,3740314,8247310
201502,1417301,560894,2,.45,"ENE","PRESTONSBURG",37.6734,-82.7729,3740404,8246374
201502,1417301,560894,3,.81,"SE","PRESTONSBURG",37.661,-82.7706,3739660,8246236
201502,1417301,560894,4,.88,"SSW","PRESTONSBURG",37.6594,-82.7887,3739564,8247322
201502,1417301,560895,1,0,"N","PINEVILLE",36.77,-83.68,3646200,8340800
201502,1417301,560895,2,1.92,"SSE","FOURMILE",36.7744,-83.7167,3646464,8343002
201502,1417301,560895,3,2.29,"WNW","WASIOTO",36.7568,-83.7205,3645408,8343230
201502,1417301,560895,4,.68,"SSW","PINEVILLE",36.7605,-83.6832,3645630,8340992
201503,1417995,567558,3,3.03,"W","SCOTT VLY",34.7224,-90.8226,3443344,9049356
201503,1417995,567558,4,1.21,"ESE","FOUR FORKS",34.8623,-90.8308,3451738,9049848
201503,1417995,567570,1,.72,"SSE","WYNNE",35.221,-90.7937,3513260,9047622
201503,1417995,567570,2,.99,"SW","WYNNE MUNI ARPT",35.2211,-90.7836,3513266,9047016
201503,1417995,567570,3,.73,"NW","WYNNE MUNI ARPT",35.2372,-90.7793,3514232,9046758
201503,1417995,567570,4,.79,"NE","WYNNE",35.2385,-90.7907,3514310,9047442
201503,1417996,567572,1,1.3,"W","JENKINSVILLE",36.0531,-89.443,363186,8926580
201503,1417996,567572,2,1.35,"W","JENKINSVILLE",36.0463,-89.4437,362778,8926622
201503,1417996,567572,3,1.02,"WSW","JENKINSVILLE",36.0454,-89.4373,362724,8926238
201503,1417996,567572,4,.94,"WNW","JENKINSVILLE",36.0533,-89.4363,363198,8926178
201503,1417998,567590,1,0,"N","FRIARS PT",34.37,-90.63,3422200,9037800
201503,1418013,567917,1,.98,"W","EASTON",38.7678,-76.0879,3846068,765274
201503,1418019,567947,1,0,"N","DEMOCRAT SPGS",35.53,-118.67,3531800,11840200
201503,1418019,567949,1,0,"N","TAFT",35.13,-119.48,357800,11928800
201503,1418020,568612,1,.57,"W","KADANE CORNER",33.85,-98.84,3351000,9850400
201503,1418021,567974,1,2.81,"N","PROMONTORY PT ARPT",41.26,-112.44,4115600,11226400
201503,1418022,568017,1,0,"N","LAMBROOK",34.33,-90.97,3419800,9058200
201503,1418022,568018,1,0,"N","RECTOR",36.27,-90.3,3616200,9018000
201503,1418022,568019,1,2,"SW","HARRISBURG",35.5495,-90.7452,3532970,9044712
201503,1418022,568020,1,0,"N","WEINER",35.62,-90.9,3537200,9054000
201503,1418022,568021,1,1,"N","WHITEHALL",35.4845,-90.73,3529070,9043800
201503,1418022,568022,1,3,"E","WHITEHALL",35.47,-90.6767,3528200,9040602
201503,1418022,568022,2,3.4,"SE","BETHEL",35.5015,-90.6808,3530090,9040848
201503,1418022,568022,3,1.83,"SSW","BETHEL",35.5046,-90.7392,3530276,9044352
201503,1418022,568022,4,1.09,"W","WHITEHALL",35.4679,-90.7491,3528074,9044946
201503,1418022,568023,1,1.3,"WNW","CLARKEDALE",35.3068,-90.2514,3518408,9015084
201503,1418022,568024,1,.53,"E","EARLE",35.2704,-90.4606,3516224,9027636
201503,1418023,568025,1,0,"N","SEQUIM",48.08,-123.1,484800,1236000
201503,1418024,568031,1,.36,"WNW","WEST SENECA",42.8314,-78.777,4249884,7846620
201503,1418024,568031,2,.51,"NNW","WEST SENECA",42.8367,-78.774,4250202,7846440
201503,1418024,568031,3,2.33,"NNE","LACKAWANNA",42.8524,-78.8075,4251144,7848450
201503,1418024,568031,4,2.03,"N","LACKAWANNA",42.849,-78.8135,4250940,7848810
201503,1418024,568031,5,1.61,"NE","LACKAWANNA",42.8391,-78.8018,4250346,7848108
201503,1418024,568032,1,1.44,"NW","EBENEZER",42.8633,-78.772,4251798,7846320
201503,1418024,568032,2,1.74,"WNW","EBENEZER",42.8622,-78.7801,4251732,7846806
201503,1418024,568032,3,2.39,"SSW","SLOAN",42.8667,-78.7929,4252002,7847574
201503,1418024,568032,4,1.91,"S","SLOAN",42.8727,-78.7857,4252362,7847142
201503,1418024,568032,5,1.91,"NW","EBENEZER",42.8685,-78.778,4252110,7846680
201503,1418025,568040,1,.66,"ENE","WILMORE",40.3842,-78.7088,4023052,7842528
201503,1418025,568040,2,1.58,"S","WILMORE",40.3576,-78.7253,4021456,7843518
201503,1418025,568040,3,.89,"SSE","SUMMERHILL",40.3581,-78.7637,4021486,7845822
201503,1418025,568040,4,.52,"ENE","SOUTH FORK",40.373,-78.7909,4022380,7847454
201503,1418025,568040,5,1.45,"NE","EHRENFELD",40.3944,-78.76,4023664,7845600
201503,1418026,568044,1,1.03,"SSE","COTTAGE",40.6069,-77.9707,4036414,7758242
201503,1418026,568044,2,.8,"ENE","WARRIOR RIDGE",40.5546,-78.016,4033276,78960
201503,1418026,568044,3,1.23,"SW","PETERSBURG",40.5571,-78.0663,4033426,783978
201503,1418026,568044,4,1.4,"NNW","PETERSBURG",40.5897,-78.056,4035382,783360
201503,1418026,568044,5,1.59,"WNW","COTTAGE",40.6321,-78.0059,4037926,78354
201503,1418026,568045,1,2.14,"ESE","SWENGEL",40.8871,-77.0828,4053226,774968
201503,1418026,568045,2,2.77,"SE","MILLMONT",40.8567,-77.0869,4051402,775214
201503,1418026,568045,3,2.19,"SSE","DICE",40.8497,-77.0176,4050982,771056
201503,1418026,568045,4,.95,"SSE","NEW BERLIN",40.8671,-76.964,4052026,7657840
201503,1418026,568045,5,1.56,"NNE","NEW BERLIN",40.9016,-76.9613,4054096,7657678
201503,1418026,568046,1,1.77,"ESE","SWENGEL",40.8923,-77.0876,4053538,775256
201503,1418026,568046,2,0,"N","PENNS CREEK",40.85,-77.05,4051000,773000
201503,1418026,568046,3,1.9,"SSE","NEW BERLIN",40.8559,-76.9524,4051354,7657144
201503,1418026,568046,4,2.19,"NE","NEW BERLIN",40.9011,-76.9386,4054066,7656316
201503,1418031,568103,1,8,"SW","WATER VLY",34.0881,-89.7289,345286,8943734
201503,1418031,568104,1,6,"W","BRUCE",33.98,-89.4547,3358800,8927282
201503,1418031,568107,1,6,"WSW","CLARKSDALE",34.1668,-90.677,3410008,9040620
201503,1418031,568113,1,0,"N","WATER VLY",34.17,-89.63,3410200,8937800
201503,1418031,568116,1,0,"N","NEW ALBANY",34.5,-89,3430000,8900
201503,1418031,568132,1,0,"N","GRAHAM",34.55,-88.8,3433000,8848000
201503,1418031,568133,1,0,"N","BALDWYN",34.5,-88.63,3430000,8837800
201503,1418031,568134,1,1.76,"S","TUPELO",34.2446,-88.7196,3414676,8843176
201503,1418031,568135,1,2.01,"SSW","(TUP)LEMONS ARPT TUP",34.2436,-88.7846,3414616,8847076
201503,1418031,568136,1,.85,"SE","KEOWNVILLE",34.5399,-88.9113,3432394,8854678
201503,1418032,568137,1,0,"N","SELMER",35.18,-88.6,3510800,8836000
201503,1418032,568138,1,15,"S","SAVANNAH",35.0129,-88.25,35774,8815000
201503,1418032,568249,1,.74,"ESE","NEEDMORE",35.0759,-88.4578,354554,8827468
201503,1418032,568249,2,1.85,"SSW","WEST SHILOH",35.1246,-88.3905,357476,8823430
201503,1418032,568249,3,1.18,"ENE","CHAMBERS",35.0859,-88.3805,355154,8822830
201503,1418032,568249,4,.95,"W","TULU",35.0677,-88.4166,354062,8824996
201503,1418033,568139,1,0,"N","KENNETT",36.23,-90.07,3613800,904200
201503,1418033,568140,1,.81,"NW","HOLLYWOOD",36.0584,-90.1902,363504,9011412
201503,1418033,568140,2,0,"N","HOLLYWOOD",36.05,-90.18,363000,9010800
201503,1418035,568196,1,0,"N","FAIRFIELD",31.72,-96.17,3143200,9610200
201503,1418035,568196,2,1.9,"E","FAIRFIELD",31.7253,-96.1383,3143518,968298
201503,1418035,568196,3,2.78,"SE","FAIRFIELD",31.6908,-96.1374,3141448,968244
201503,1418035,568196,4,2.26,"S","FAIRFIELD",31.6873,-96.1719,3141238,9610314
201503,1418035,568199,1,.72,"S","ROCKDALE",30.6396,-97.0005,3038376,9730
201503,1418035,568199,2,1.49,"SE","ROCKDALE",30.6361,-96.9809,3038166,9658854
201503,1418035,568199,3,2.23,"SSE","ROCKDALE",30.6198,-96.987,3037188,9659220
201503,1418035,568199,4,2.1,"S","ROCKDALE",30.6201,-97.006,3037206,97360
201503,1418040,568267,1,34.04,"E","PORT OF PALM BEACH",26.79,-79.52,2647400,7931200
201503,1418041,568268,1,3.09,"SSE","JUPITER INLET",26.8906,-80.0562,2653436,803372
201503,1418042,568270,1,1.75,"SE","JUPITER INLET",26.91,-80.0625,2654600,803750
201503,1418043,568271,1,3.03,"NNW","WIGGINS PASS",26.32,-81.84,2619200,8150400
201503,1418043,568272,1,10.38,"S","WIGGINS PASS",26.13,-81.81,267800,8148600
201503,1418043,568273,1,24.82,"SSE","WIGGINS PASS",25.93,-81.73,2555800,8143800
201503,1418044,568274,1,6.94,"S","PORT MAYACA",26.9,-80.79,2654000,8047400
201503,1418044,568275,1,5.17,"NW","KREAMER ISLAND",26.83,-80.78,2649800,8046800
201503,1418044,568276,1,6.25,"S","PORT MAYACA",26.91,-80.79,2654600,8047400
201503,1418045,568278,1,3.03,"SSE","PORT EVERGLADES",26.06,-80.11,263600,806600
201503,1418045,568279,1,6.11,"SW","KEY BISCAYNE",25.71,-80.21,2542600,8012600
201503,1418045,568280,1,8.66,"SSW","KEY BISCAYNE",25.66,-80.19,2539600,8011400
201503,1418045,568281,1,.69,"N","GOVERNMENT CUT",25.78,-80.13,2546800,807800
201503,1418046,568282,1,4.65,"W","CORAL SPGS",26.2716,-80.295,2616296,8017700
201503,1418046,568283,1,0,"N","PALM SPGS",26.67,-80.05,2640200,803000
201503,1418046,568284,1,1.3,"NNE","BISCAYNE PARK",25.7879,-80.1438,2547274,808628
201503,1418046,568783,1,4.19,"S","OKEELANTA",26.56,-80.71,2633600,8042600
201503,1418046,568784,1,3.05,"ESE","WELLINGTON",26.6496,-80.2062,2638976,8012372
201503,1418054,568470,1,3.16,"NE","LINDSAY GARDENS",26.3132,-98.2849,2618792,9817094
201503,1418054,568773,1,.63,"NE","LINDSAY GARDENS",26.2871,-98.3137,2617226,9818822
201503,1418054,568775,1,.82,"S","PALMHURST",26.2582,-98.3186,2615492,9819116
201503,1418054,568775,2,1.88,"ESE","PALMHURST",26.2551,-98.2946,2615306,9817676
201503,1418054,568776,1,3.49,"NNE","SHAYLAND",26.2639,-98.2519,2615834,9815114
201503,1418054,568777,1,2.87,"NNW","MC ALLEN",26.2406,-98.2395,2614436,9814370
201503,1418054,568777,2,1.06,"NNE","(MFE)MILLER INTL ARP",26.1844,-98.2244,2611064,9813464
201503,1418054,568779,1,3.37,"NNW","LINDSAY GARDENS",26.3208,-98.3499,2619248,9820994
201503,1418056,568613,1,0,"N","VERNON",34.15,-99.29,349000,9917400
201503,1418056,568614,1,1.14,"W","BURKBURNETT",34.09,-98.58,345400,9834800
